"","club.x","playDirection","y.x","a.x","dis.x","dir.x","weight.x","position.x","tackle","club.y","x.y","s.y","a.y","dis.y","o.y","weight.y","position.y","quarter","down","yardsToGo","yardlineNumber","gameClock","passResult","offenseFormation","defendersInTheBox","preSnapHomeTeamWinProbability","preSnapVisitorTeamWinProbability","homeTeamWinProbabilityAdded","visitorTeamWinProbilityAdded","expectedPoints","expectedPointsAdded","age.y"
"4067","TEN","left",27.48,1.31,0.03,292.1,237,"ILB",1,"IND",15.8,0.62,1.27,0.07,359.42,267,"TE",2,2,8,24,900,"C","SHOTGUN",6,0.304673001,0.695326999,0.032955591,-0.032955591,4.060516868,1.630584353,29.1346153846154
"9128","LV","left",22.51,2.99,0.35,325.05,205,"SS",1,"JAX",54.24,3.76,6.11,0.4,214.89,220,"QB",2,3,3,32,34,"R","SHOTGUN",6,0.129132055,0.870867945,0.019186944,-0.019186944,0.518124901,1.4603342,NA
"2875","NYJ","right",18.03,0.8,0.15,152.07,265,"DE",0,"CIN",66.98,1.24,1.18,0.12,96.27,310,"G",4,2,6,43,375,"mi","SINGLEBACK",8,0.0024361,0.9975639,0.000228545,-0.000228545,3.298819854,0.314321585,NA
"5145","NYJ","right",13.67,1.15,0.04,345.67,198,"SS",1,"MIA",67.49,2.66,1.53,0.28,137.14,298,"G",3,1,10,43,741,"mi","SINGLEBACK",6,0.525538336,0.474461664,0.015338942,-0.015338942,3.285444041,-0.210707551,25.4972527472527
"4197","JAX","right",14.1,4.34,0.05,140.75,235,"ILB",1,"PHI",62.96,1.8,4.09,0.2,84.51,226,"WR",1,1,10,22,224,"C","SHOTGUN",7,0.247294229,0.752705771,0.046773383,-0.046773383,0.900272613,2.195061549,25.3434065934066
"7275","DEN","left",31.67,3.54,0.45,144.29,250,"ILB",1,"NYJ",61.01,2.53,5.39,0.22,279.56,210,"RB",4,2,7,43,575,"C","EMPTY",5,0.209455904,0.790544096,-0.032391328,0.032391328,1.850670794,0.504115586,25.1840659340659
"4282","NE","left",52.79,5.47,0.65,280.84,190,"CB",1,"GB",62.5,6.79,5.82,0.69,344.08,227,"WR",3,3,10,19,888,"C","SHOTGUN",5,0.584971327,0.415028673,0.125819929,-0.125819929,-1.061162504,4.101702925,26.9010989010989
"9418","SEA","left",24.68,0.94,0.36,209.6,250,"OLB",0,"ARI",80.9,2.21,1.91,0.23,123.93,329,"G",3,2,10,30,128,"mi","SHOTGUN",5,0.401013415,0.598986585,-0.021295913,0.021295913,0.905445423,-0.656836203,25.9450549450549
"1997","LV","right",31.05,0.34,0.2,82.48,265,"DE",0,"ARI",101.04,3.12,1.31,0.32,128.8,327,"G",3,1,10,10,417,"mi","WILDCAT",6,0.970194166,0.029805834,-0.000453097,0.000453097,5.146847067,0.149615614,27.1373626373626
"466","IND","left",23.35,1.53,0.37,337.99,234,"ILB",1,"HOU",37.04,3.39,4.21,0.35,42.89,215,"RB",2,2,10,29,507,"mi","SHOTGUN",6,0.313827451,0.686172549,-0.008658042,0.008658042,3.771581179,-0.453460205,32.3049450549451
"9600","TEN","left",40.44,0.43,0.08,328.58,238,"ILB",0,"KC",12.73,1.12,0.83,0.11,66.97,215,"WR",1,1,10,12,88,"C","SHOTGUN",6,0.923451884,0.076548116,0.006303824,-0.006303824,5.140140024,0.865753857,26.043956043956
"9586","TEN","left",27.64,4.83,0.26,217.45,188,"CB",1,"KC",31.85,3.6,3.38,0.36,351.22,240,"TE",5,3,1,49,424,"C","I_FORM",8,0.703005269,0.296994731,0.105874178,-0.105874178,2.523609325,1.885618728,NA
"3770","CAR","left",43.64,4.03,0.3,336.25,205,"SS",1,"ARI",89.55,4.15,2.8,0.36,60.84,233,"RB",3,2,15,6,733,"C","SHOTGUN",5,0.787247606,0.212752394,-0.041849088,0.041849088,-1.311705779,1.633402877,27.5054945054945
"5951","GB","left",32.04,1.55,0.04,227.91,306,"DT",1,"NYJ",75.46,0.25,0.72,0.03,49,220,"RB",1,2,1,33,570,"mi","SINGLEBACK",7,0.601718742,0.398281258,1.97e-05,-1.97e-05,2.010612656,-0.188280193,NA
"8566","SEA","left",34.89,2.17,0.14,37.32,251,"OLB",1,"NYG",70.46,1.07,1.9,0.1,180.84,233,"RB",3,2,6,41,676,"mi","PISTOL",7,0.63790806,0.36209194,0.030618042,-0.030618042,2.043451948,-1.122551207,25.8076923076923
"2008","LV","right",17.64,4.08,0.13,23.14,223,"OLB",1,"ARI",40.55,1.01,1.12,0.1,238.08,210,"WR",3,1,10,25,98,"C","SHOTGUN",6,0.972919864,0.027080136,0.001388402,-0.001388402,1.045948761,-0.040995424,34.25
"1978","LV","right",28.64,2.59,0.13,268.01,223,"OLB",1,"ARI",51.92,2.3,2.72,0.23,143.07,250,"TE",2,1,15,39,266,"C","EMPTY",6,0.954619192,0.045380808,0.001644638,-0.001644638,1.26091451,0.005486912,31.9642857142857
"1681","PIT","left",38.66,1.23,0.06,228.13,235,"OLB",1,"NE",53.56,0.64,1.09,0.06,277.17,301,"G",4,2,4,44,541,"mi","SINGLEBACK",6,0.220618468,0.779381532,0.0027445,-0.0027445,2.770141381,-0.43006869,NA
"3669","ATL","left",24.81,1.95,0.16,320.13,219,"ILB",1,"CLE",58.55,1.44,0.32,0.15,275.12,308,"T",4,2,4,49,117,"mi","SHOTGUN",6,0.586777091,0.413222909,-0.007066704,0.007066704,2.415461835,0.045298527,28.2225274725275
"7701","BAL","right",22.66,5.29,0.2,288.8,220,"FS",1,"TB",59.91,0.84,3.91,0.1,314.68,228,"RB",2,1,10,45,85,"C","SHOTGUN",5,0.814914452,0.185085548,0.003504701,-0.003504701,2.234651074,-0.089757122,27.8681318681319
"9646","BAL","right",26.55,1,0.04,325.12,300,"DE",1,"NO",16.64,0.36,1.84,0.04,285.51,215,"RB",4,1,15,12,412,"mi","SHOTGUN",6,0.004708649,0.995291351,0.00011685,-0.00011685,0.034220345,-0.723845721,27.3818681318681
"7468","SF","left",34.05,3.78,0.19,337.93,285,"DT",1,"KC",52.23,3.21,2.03,0.32,283.04,215,"RB",2,1,10,46,586,"mi","I_FORM",7,0.662441984,0.337558016,0.000823297,-0.000823297,2.656798518,-0.063634338,NA
"1893","HOU","right",21.45,1.41,0.18,54.71,201,"CB",1,"DEN",59.28,2.04,3.12,0.22,78.14,215,"RB",1,2,6,44,28,"mi","SINGLEBACK",6,0.821025757,0.178974243,-0.001734979,0.001734979,2.22030076,0.130060009,29.532967032967
"9521","LA","right",28.69,0.8,0.29,112.72,208,"FS",1,"TB",78.06,1.92,0.71,0.2,92.24,250,"TE",4,1,10,40,44,"C","SHOTGUN",4,0.102027446,0.897972554,0.046701942,-0.046701942,0.637148939,1.317717623,NA
"7550","MIA","right",45.24,5.42,0.33,336.07,230,"ILB",1,"PIT",20.01,4.49,2.17,0.45,40.09,265,"TE",2,1,10,14,559,"C","SINGLEBACK",8,0.901307039,0.098692961,0.00978299,-0.00978299,0.856256252,-1.489578448,26.206043956044
"8806","PHI","right",16.85,3.27,0.25,149.1,235,"OLB",0,"HOU",54,0.63,0.64,0.06,96.04,313,"T",4,1,10,42,638,"mi","I_FORM",8,0.035548823,0.964451177,0.000380211,-0.000380211,2.15827358,-0.00713167,28.3516483516484
"2032","LV","left",2.14,3.11,0.39,188.32,195,"CB",1,"ARI",31.57,4.02,4.28,0.42,221.11,210,"RB",4,1,10,25,115,"C","SHOTGUN",4,0.856691204,0.143308796,0.002017602,-0.002017602,4.033330242,-0.049706864,23.5137362637363
"8755","CLE","right",27.67,1.81,0.14,138.45,291,"DT",1,"CIN",60.49,1.97,1.2,0.21,321.4,220,"RB",1,1,10,48,90,"mi","SHOTGUN",6,0.369024083,0.630975917,0.022275608,-0.022275608,2.716230465,-0.393669762,26.3598901098901
"2199","BUF","right",17.22,0.45,0.05,131.3,322,"DT",0,"TEN",49.44,1.92,0.35,0.19,130.9,316,"G",1,1,10,39,523,"mi","SHOTGUN",6,0.879545506,0.120454494,0.003238812,-0.003238812,1.962393527,-0.43740884,26.0769230769231
"6666","DEN","left",38.47,1.95,0.13,335.4,291,"DE",1,"LAC",76.2,3.48,1.76,0.35,288.19,200,"RB",1,1,10,29,434,"mi","I_FORM",7,0.570924666,0.429075334,-0.016282264,0.016282264,1.547141497,-1.091586875,27.5137362637363
"6499","KC","left",8.4,1.93,0.5,132.32,193,"CB",1,"BUF",80.83,3.68,3.04,0.38,189.42,255,"FB",4,1,10,24,331,"C","I_FORM",6,0.633788258,0.366211742,-0.042014569,0.042014569,1.161076468,0.587102433,25.2417582417582
"8813","PHI","right",30.72,4.57,0.35,142.32,216,"ILB",1,"HOU",91.38,2.53,1.05,0.26,95.04,310,"C",4,2,7,18,229,"R","SINGLEBACK",8,0.037959038,0.962040962,-0.00466988,0.00466988,4.257882816,-0.25587838,27.7115384615385
"710","NYG","right",26.54,1.25,0.38,95.75,235,"ILB",0,"TEN",70.74,3.39,1.36,0.36,114.5,310,"T",3,1,10,47,456,"mi","SINGLEBACK",6,0.646767762,0.353232238,-0.028046284,0.028046284,3.15834884,-0.821652067,NA
"9261","NYJ","left",14.65,1.4,0.01,256.53,250,"ILB",1,"BUF",45.14,0.93,2.21,0.1,352.77,203,"RB",2,2,10,44,434,"C","SHOTGUN",6,0.111329183,0.888670817,-0.001823515,0.001823515,2.643977976,0.350159334,25.260989010989
"2118","CHI","left",24.73,0.41,0.05,268.64,295,"NT",1,"GB",48.58,0.19,0.54,0.01,221.71,250,"RB",4,1,10,39,129,"mi","SINGLEBACK",7,0.998636627,0.001363373,0.000109167,-0.000109167,1.634709232,-0.430644789,24.4642857142857
"6928","CIN","right",26.94,1.9,0.07,336.72,215,"OLB",1,"ATL",44.57,2.2,1.18,0.22,127.01,300,"C",4,1,10,34,724,"mi","PISTOL",7,0.981195447,0.018804553,0.003472134,-0.003472134,1.936992803,-0.233200554,NA
"1334","NYJ","left",47.92,1.32,0.27,296.57,198,"SS",0,"CLE",85.61,2.73,0.85,0.25,210.25,240,"TE",1,2,2,18,779,"C","SINGLEBACK",8,0.607026462,0.392973538,0.016243637,-0.016243637,1.383501027,0.397209791,24.489010989011
"8473","IND","left",4.22,3.1,0.05,167.89,202,"CB",1,"WAS",10.9,1.23,2.91,0.13,89.77,210,"WR",4,1,10,34,41,"C","SHOTGUN",5,0.734051207,0.265948793,-0.521181105,0.521181105,3.026100991,3.321748091,27.217032967033
"6421","SEA","right",44.55,2.96,0.25,92.15,245,"ILB",1,"ARI",39.38,2.03,2.25,0.21,273.73,210,"RB",4,2,10,20,344,"C","SHOTGUN",4,0.923221823,0.076778177,-0.012948886,0.012948886,0.521793448,0.974098989,23.5906593406593
"2511","HOU","right",18.95,2.29,0.29,169.4,308,"DT",1,"CHI",28.94,2.85,1.98,0.28,201.17,205,"RB",1,1,10,20,213,"mi","SHOTGUN",6,0.69773767,0.30226233,-0.028123142,0.028123142,0.826211465,-1.000369898,NA
"1674","PIT","left",22.97,0.66,0.07,169.39,195,"CB",1,"NE",58.13,1.44,1.59,0.15,292.72,203,"WR",4,2,7,42,811,"C","SHOTGUN",6,0.287702531,0.712297469,0.030491918,-0.030491918,1.67198986,-1.137261277,27.217032967033
"2641","BUF","right",32.77,2.12,0.12,38.41,253,"DE",1,"MIA",10.3,0.76,2.24,0.14,0.33,197,"RB",4,1,10,2,106,"mi","SINGLEBACK",7,0.938224098,0.061775902,0.001491424,-0.001491424,0.421377692,-0.448012643,30.5659340659341
"1139","SEA","left",29.46,0.6,0.18,24.34,330,"NT",1,"DEN",70.88,1.66,1.06,0.16,62.72,215,"RB",4,2,4,38,153,"mi","SHOTGUN",6,0.429651201,0.570348799,0.018677343,-0.018677343,1.604382782,-0.28569335,29.5164835164835
"4517","LA","right",40.52,2.3,0.16,354.45,208,"CB",1,"SF",86.06,2,4.97,0.22,115.61,206,"WR",4,3,11,30,564,"C","SHOTGUN",5,0.908621393,0.091378607,0.00433423,-0.00433423,2.747849265,-0.19079112,24.6318681318681
"7873","ATL","left",9.67,0.77,0.01,48.88,219,"ILB",1,"CAR",80.37,1.84,2.06,0.19,246.46,305,"G",3,2,15,24,495,"mi","SINGLEBACK",7,0.638808232,0.361191768,0.018947847,-0.018947847,0.121534893,-0.652548749,27.2445054945055
"3808","ARI","right",39.77,2.39,0.18,335.03,260,"OLB",1,"CAR",55.43,2.84,4.28,0.43,213.92,233,"RB",1,1,10,45,89,"mi","SINGLEBACK",6,0.585522391,0.414477609,-0.011828527,0.011828527,2.571008179,-0.46403707,26.5302197802198
"5646","KC","right",10.03,0.54,0.13,76.83,275,"DE",0,"LV",48.74,1.07,0.92,0.11,91.76,335,"G",1,3,3,40,596,"mi","SINGLEBACK",7,0.607055388,0.392944612,0.04629821,-0.04629821,1.204862033,-1.648191806,27.9203296703297
"1296","BAL","right",44.28,2.12,0.19,345.41,205,"SS",1,"MIA",86.79,1.95,0.47,0.17,133.55,185,"WR",2,1,10,38,790,"C","SHOTGUN",7,0.670553163,0.329446837,-0.016615245,0.016615245,3.242977526,0.921600984,28.6483516483516
"8435","WAS","right",32.33,4,0.27,327.48,300,"DT",1,"IND",90.97,3.05,4.39,0.32,341.07,220,"RB",2,1,10,13,204,"mi","SINGLEBACK",6,0.568511784,0.431488216,-0.054443747,0.054443747,4.920260554,-1.25686657,NA
"1691","PIT","right",30.12,2.3,0.31,116.14,188,"CB",1,"NE",93.58,5.55,3.65,0.57,64.88,215,"RB",1,2,1,22,537,"mi","SHOTGUN",6,0.32705652,0.67294348,0.000438351,-0.000438351,4.943281277,0.068120406,25.6868131868132
"8470","IND","left",49.49,2.9,0.64,5.05,195,"FS",1,"WAS",78.4,3.81,1.95,0.36,106.16,195,"WR",4,4,1,20,95,"C","SHOTGUN",6,0.919081573,0.080918427,-0.099800173,0.099800173,-0.679277058,1.937082985,26.3076923076923
"731","NYG","left",9.19,2.38,0.18,141.21,240,"ILB",1,"TEN",75.06,4.15,0.77,0.41,185.91,250,"TE",4,3,1,41,386,"mi","SINGLEBACK",9,0.898931827,0.101068173,-0.030328277,0.030328277,1.837229636,-2.530945797,NA
"5934","GB","left",33.34,2.3,0.32,299.74,240,"ILB",1,"NYJ",47.52,2.79,4.08,0.28,338.06,220,"RB",4,1,10,50,471,"mi","SINGLEBACK",6,0.014300802,0.985699198,-0.007431228,0.007431228,2.724017906,0.833734271,NA
"2686","DET","right",5.68,1.86,0.18,177.86,203,"CB",1,"MIN",90.8,1.59,2.77,0.17,43.39,200,"WR",2,2,5,20,148,"C","SINGLEBACK",6,0.647641744,0.352358256,-0.012087531,0.012087531,4.254878979,-0.500964754,25.3791208791209
"5726","CHI","left",10.89,3.01,0.6,214.89,225,"OLB",1,"WAS",46.54,4.5,4.42,0.45,185.35,228,"RB",4,1,10,48,148,"mi","SHOTGUN",8,0.062112471,0.937887529,-0.028096198,0.028096198,2.456381525,0.328361557,NA
"3209","ATL","left",21.31,2.74,0.36,210.73,234,"ILB",1,"SEA",36.87,3.6,2.75,0.38,70.17,210,"RB",3,1,10,48,448,"mi","SINGLEBACK",7,0.613627952,0.386372048,0.032447312,-0.032447312,3.119841667,1.293175523,NA
"2193","TEN","right",25.63,1.9,0.25,128.48,190,"CB",1,"BUF",86.62,1.68,5.87,0.21,125.5,190,"RB",4,4,1,25,223,"mi","SINGLEBACK",6,0.998888103,0.001111897,-1.59e-05,1.59e-05,2.333634843,1.652809972,NA
"5572","CIN","left",26.4,4.32,0.17,309.09,270,"DE",1,"BAL",18.83,3.96,4.41,0.35,294.76,212,"QB",4,2,10,12,679,"mi","SHOTGUN",6,0.817218337,0.182781663,-0.002821788,0.002821788,4.495457917,-0.487880894,25.8406593406593
"708","NYG","right",16.65,4.49,0.89,138.45,198,"CB",1,"TEN",62.32,6.64,2.76,0.68,84.04,191,"WR",3,2,2,33,486,"C","SINGLEBACK",7,0.59486872,0.40513128,0.051899042,-0.051899042,1.769461402,1.388887438,NA
"1746","ATL","left",7.03,0.39,0.11,74.86,305,"DT",0,"LA",72.03,3.24,0.57,0.33,123.32,212,"RB",4,2,5,44,316,"mi","I_FORM",7,0.997284699,0.002715301,-0.001899071,0.001899071,1.687311996,-0.994204436,23.3214285714286
"9603","BAL","left",35.46,1.29,0.07,64.4,300,"DT",1,"NO",68.16,0.44,0.29,0.04,331.99,210,"WR",1,2,10,40,825,"mi","SINGLEBACK",7,0.582490202,0.417509798,0.004414596,-0.004414596,1.852202475,-0.478492554,26.9258241758242
"346","CIN","left",28.24,1.64,0.09,68.68,245,"OLB",1,"PIT",96.58,1.95,1.62,0.19,303.32,230,"RB",4,1,10,17,111,"mi","SINGLEBACK",9,0.003477532,0.996522468,0.042285666,-0.042285666,0.653162095,-0.771771361,NA
"8853","ATL","left",53.23,1.08,0.07,190.95,185,"CB",1,"LAC",11.06,1.19,1.27,0.12,290.74,190,"WR",2,1,10,11,50,"C","SHOTGUN",6,0.392806634,0.607193366,-0.031487904,0.031487904,5.001991522,1.449627341,29.6758241758242
"2587","MIA","left",2.58,7.29,0.64,224.01,187,"CB",1,"BUF",19.17,5.66,6.16,0.59,316.39,173,"WR",2,2,19,36,819,"C","SHOTGUN",7,0.377750993,0.622249007,-0.03869202,0.03869202,2.658426816,2.483590127,27.5576923076923
"6583","DAL","left",30.81,3.51,0.03,18.26,212,"FS",1,"PHI",43.02,2.51,1.87,0.26,304.81,344,"T",2,2,1,35,846,"mi","SHOTGUN",7,0.90474773,0.09525227,-0.00115473,0.00115473,3.977419589,-0.034556361,25.6318681318681
"975","LV","left",13.49,3.67,0.5,174.03,195,"CB",1,"LAC",82.26,4.59,4.81,0.48,173.39,215,"RB",2,1,10,33,798,"mi","SHOTGUN",6,0.617518324,0.382481676,-0.034626298,0.034626298,1.594108619,-1.277859882,27.6593406593407
"7832","DEN","left",36.34,1.07,0.08,352.17,265,"DE",1,"JAX",67.75,1.39,1.44,0.13,104.67,200,"RB",1,2,2,41,162,"mi","SINGLEBACK",7,0.735855777,0.264144223,-0.000624552,0.000624552,2.275869726,0.072357309,NA
"277","CHI","right",43.97,0.49,0.04,49.61,225,"OLB",0,"SF",35.62,0.17,0.3,0.03,53.77,250,"TE",4,2,10,22,357,"C","SHOTGUN",6,0.906901717,0.093098283,0.006294888,-0.006294888,0.27746694,0.210763243,30.0082417582418
"3706","BUF","left",1.72,4.82,0.22,182.12,192,"CB",1,"BAL",78.27,1.81,4.33,0.19,315.26,311,"FB",3,1,10,25,206,"C","PISTOL",6,0.47741824,0.52258176,0.003554463,-0.003554463,1.270564447,-0.000523754,28.4478021978022
"6080","MIN","left",47.2,2.33,0.2,19.68,203,"CB",1,"MIA",52.93,0.96,2.16,0.08,75.73,219,"WR",4,1,20,48,301,"C","SHOTGUN",6,0.190368481,0.809631519,-0.01141322,0.01141322,2.481197944,-0.146729186,26.728021978022
"8011","DET","right",17.9,4.07,0.3,354.34,200,"SS",1,"MIA",83.38,2.17,1.95,0.22,222.3,185,"WR",2,3,15,34,176,"C","EMPTY",4,0.719970137,0.280029863,0.002667528,-0.002667528,1.978052737,-0.08332784,28.7637362637363
"6183","BAL","left",5.94,7.52,0.22,187.42,235,"ILB",1,"NYG",74.91,4.22,1.78,0.44,72.46,326,"T",3,1,10,38,497,"mi","SINGLEBACK",8,0.156650458,0.843349542,-0.006064026,0.006064026,2.176055719,-0.884775941,23.8131868131868
"3994","HOU","right",4.33,2.54,0.18,113.52,200,"FS",1,"LAC",79.75,1.19,4.35,0.15,358.69,219,"RB",2,1,10,35,900,"mi","SINGLEBACK",6,0.160510741,0.839489259,-2.92e-06,2.92e-06,3.952299279,0.004333197,24.9505494505494
"2675","MIN","left",21.01,0.55,0.14,269.34,296,"DE",1,"DET",82.26,2.49,0.42,0.25,11.71,215,"RB",2,1,10,25,497,"mi","SINGLEBACK",7,0.48447933,0.51552067,0.001086928,-0.001086928,1.550353761,-0.38864865,26.3681318681319
"6383","ARI","left",35.98,0.97,0.12,328.59,225,"DB",0,"SEA",83.78,0.32,0.47,0.04,330.36,249,"TE",2,3,1,27,124,"mi","SINGLEBACK",6,0.591683172,0.408316828,0.006068215,-0.006068215,1.110101293,0.237216571,24.989010989011
"9230","IND","left",5.53,5.14,0.33,237.03,236,"OLB",1,"NE",61.74,3.21,3.65,0.33,46.43,246,"RB",4,3,15,41,326,"mi","SHOTGUN",5,0.997665483,0.002334517,3.77e-05,-3.77e-05,0.245554943,-0.336794192,NA
"2460","HOU","left",9.51,3.92,0.46,239.32,230,"ILB",1,"CHI",37.9,4.28,4.14,0.44,177.72,258,"TE",2,3,5,49,246,"C","SHOTGUN",6,0.461474907,0.538525093,0.098853581,-0.098853581,1.362200475,2.412824732,23.6263736263736
"1777","SEA","right",36.55,3.41,0.18,69.39,198,"CB",1,"SF",96.27,4.89,2.39,0.51,101.96,295,"G",2,2,10,22,105,"C","SHOTGUN",6,0.967491191,0.032508809,0.002993811,-0.002993811,3.758142781,0.055538445,NA
"8260","LV","left",27.48,0.95,0.28,256.74,250,"DE",0,"NO",76.04,2.6,1.17,0.26,258.36,231,"TE",4,1,10,33,573,"mi","I_FORM",7,0.997756155,0.002243845,0.000291052,-0.000291052,1.906076449,0.058504393,26.217032967033
"944","LV","right",32.27,2.58,0.15,311.72,265,"DE",1,"LAC",10.72,3.87,1.26,0.4,13.09,317,"T",4,1,10,2,790,"mi","SINGLEBACK",7,0.92284961,0.07715039,-0.003634827,0.003634827,-0.040499371,-0.962279348,28.4203296703297
"8913","ATL","left",29.13,1.26,0.03,242.02,194,"SS",1,"LAC",71.16,1.73,0.96,0.17,304.22,307,"T",2,1,10,37,694,"mi","I_FORM",8,0.732799195,0.267200805,-0.000384238,0.000384238,1.82907672,-0.351091394,26.2582417582418
"7160","TEN","right",46.42,2.91,0.1,33.44,224,"ILB",1,"IND",39.09,2.19,2.54,0.22,116.28,221,"RB",1,1,10,25,243,"mi","SHOTGUN",6,0.610833112,0.389166888,0.005914439,-0.005914439,1.279851725,-0.050386162,23.8406593406593
"4919","CHI","right",25.77,2.95,0.08,159.96,230,"ILB",1,"MIN",108.57,3.68,2.56,0.37,9.71,220,"RB",2,2,8,8,486,"mi","SINGLEBACK",6,0.929176529,0.070823471,0.007144479,-0.007144479,4.773740617,0.968502694,24.3901098901099
"263","CHI","right",6.58,4.18,0.1,175.66,230,"ILB",1,"SF",35.75,1,2.62,0.11,102.48,226,"QB",4,2,15,20,760,"mi","SHOTGUN",6,0.631049436,0.368950564,0.001370575,-0.001370575,-0.3272537,0.118321085,NA
"3176","ARI","right",40.32,4.28,0.32,329.62,195,"SS",1,"LA",78.69,3.78,1.26,0.39,24.82,212,"RB",1,1,10,31,383,"mi","I_FORM",6,0.284867326,0.715132674,0.007335717,-0.007335717,4.025257646,-0.421028547,23.3406593406593
"8612","BUF","right",45.13,1.26,0,16.63,185,"CB",0,"GB",73.99,2.31,1.34,0.24,44.83,312,"C",2,1,10,39,526,"mi","SINGLEBACK",6,0.955999137,0.044000863,-0.002401384,0.002401384,3.359661922,0.830718222,NA
"7948","DAL","right",27.45,1.51,0.04,231.91,355,"DT",1,"CHI",41.16,1.01,1.22,0.14,124.62,222,"RB",3,3,3,32,832,"mi","WILDCAT",6,0.919094937,0.080905063,0.011139626,-0.011139626,0.564978128,-1.6502218,25.4835164835165
"3735","BUF","right",16.66,0.64,0.13,112.99,195,"SS",0,"BAL",38.3,3.79,1.99,0.39,111.43,310,"G",1,2,6,23,566,"mi","PISTOL",7,0.5660524,0.4339476,0.011141736,-0.011141736,0.678211515,1.101640144,26.0137362637363
"1761","LA","left",15.96,2.06,0.15,234.78,312,"NT",1,"ATL",61.45,2.87,2.37,0.28,279.66,307,"G",1,2,4,48,14,"mi","PISTOL",6,0.84898774,0.15101226,0.009234404,-0.009234404,2.462795431,-0.583390468,25.6950549450549
"2525","IND","right",25.01,0.64,0.02,169.71,300,"DT",1,"KC",109.05,0.26,0.74,0.14,127.82,209,"RB",2,1,1,1,120,"mi","JUMBO",9,0.378726929,0.621273071,0.018338952,-0.018338952,6.415441037,-0.279062326,23.5384615384615
"743","TEN","right",3.87,4.09,0.64,140.01,285,"DE",1,"NYG",47.42,5.96,3.74,0.6,78.82,185,"WR",1,1,10,36,510,"mi","SHOTGUN",7,0.695733631,0.304266369,0.011066189,-0.011066189,2.113238913,-0.464566837,27.1098901098901
"7611","PIT","right",33.5,3.92,0.59,17.64,179,"CB",1,"MIA",74.54,5.5,4.14,0.56,12.58,182,"WR",1,2,5,40,529,"C","SHOTGUN",6,0.897785992,0.102214008,0.01231187,-0.01231187,1.779190683,2.011220382,NA
"524","HOU","right",25.01,2.25,0.41,67.03,210,"FS",1,"IND",79.39,4.24,2.96,0.42,20.5,221,"RB",4,1,10,42,162,"mi","SHOTGUN",6,0.805146478,0.194853522,-0.026728235,0.026728235,2.782216498,0.900049399,23.7252747252747
"2724","DET","right",42.95,4.04,0.45,4.03,203,"CB",1,"MIN",54.01,2.89,2.52,0.27,324.71,200,"WR",4,1,10,30,210,"C","SINGLEBACK",7,0.374271072,0.625728928,0.061587811,-0.061587811,1.236838867,0.6594428,32.2032967032967
"8393","PIT","right",8.66,0.4,0.03,316.69,195,"CB",1,"PHI",67.15,1.86,0.71,0.19,114.27,190,"WR",1,1,10,39,613,"C","SHOTGUN",6,0.845088195,0.154911805,-0.002714362,0.002714362,3.610732535,-0.549644039,24.4752747252747
"597","NE","right",33.4,0.79,0.36,249.74,320,"NT",1,"MIA",71.02,3.58,1.54,0.35,228.46,197,"RB",4,1,10,35,154,"mi","SHOTGUN",7,0.997741131,0.002258869,0.000235288,-0.000235288,3.159713438,-0.638265657,30.5274725274725
"7154","IND","left",30.07,0.68,0.01,56.21,315,"DT",1,"TEN",55.32,0.13,0.43,0.05,221.66,247,"RB",4,1,10,43,202,"mi","I_FORM",8,0.97993411,0.02006589,0.011547887,-0.011547887,0.906200152,0.140607662,28.8983516483516
"846","KC","left",28.76,3.38,0.25,29.58,193,"CB",1,"ARI",83.89,2.9,2.61,0.31,237.48,233,"RB",3,1,10,26,893,"mi","SHOTGUN",6,0.045865921,0.954134079,-0.003222381,0.003222381,1.298993661,-0.581514677,27.4478021978022
"4686","BUF","right",23.96,2.11,0.32,99.86,237,"MLB",1,"PIT",60.3,2.99,2.43,0.3,358.12,230,"RB",3,1,10,48,859,"mi","SHOTGUN",6,0.992518787,0.007481213,0.000104962,-0.000104962,2.811046956,-0.249559607,NA
"6156","NO","right",29.98,5.99,0.39,22.65,199,"CB",1,"CIN",58.93,5,3.05,0.51,336.7,203,"WR",1,1,10,37,332,"C","SHOTGUN",6,0.592001554,0.407998446,-0.031348523,0.031348523,2.112947572,0.761653258,28.0137362637363
"1278","MIA","left",52.74,0.34,0.21,325.22,205,"SS",1,"BAL",68.65,2.43,0.48,0.24,275.05,255,"TE",4,1,10,25,319,"C","SHOTGUN",7,0.587018602,0.412981398,0.034363426,-0.034363426,1.264753649,0.776206883,27.1263736263736
"5706","CHI","right",34.22,0.51,0.04,242.84,202,"SS",0,"WAS",93.41,1.64,0.48,0.17,57.67,237,"QB",3,1,10,10,77,"C","SHOTGUN",7,0.441171646,0.558828354,0.007307395,-0.007307395,5.275102061,-0.269043585,29.8873626373626
"2163","TEN","left",26.53,4.22,0.37,295.41,212,"FS",1,"BUF",73.17,4.55,5.83,0.48,146.26,177,"WR",3,3,9,21,734,"C","SHOTGUN",5,0.921544674,0.078455326,0.019662648,-0.019662648,-0.692158122,2.818280486,29.3571428571429
"3092","LAC","right",50.22,3.13,0.41,358.37,188,"CB",1,"JAX",98.9,5.18,4.21,0.54,331.88,200,"WR",4,2,10,10,340,"C","SHOTGUN",6,0.00235642,0.99764358,0.000311724,-0.000311724,4.531018453,-1.031355769,27.5851648351648
